575,10º Batalhão de Bombeiros Militares,10ºBBM,N,Rua Getulio Vargas 578,,Centro - Praia Comprida,78700,,88103400,SC,10ouvidoria@cbm.sc.gov.br,,,Diogo Vieira Fernandes,,A,,,,,f,t,t,t,t,f,1089,t,f,,f,f,f,t,494579,,,,,SC::OGE::CBM/SC::Sec.Ouv.CBMSC::10º Batalhão de Bombeiros Militares - 10ºBBM
576,12º Batalhão de Bombeiros Militares,12ºBBM,N,Rua Florianopolis 1450,,Centro,78786,,89900000,SC,12ouvidoria@cbm.sc.gov.br,,,Michael Magrini,,A,,,,,f,t,t,t,t,f,1089,t,f,,f,f,f,t,494579,,,,,SC::OGE::CBM/SC::Sec.Ouv.CBMSC::12º Batalhão de Bombeiros Militares - 12ºBBM
577,13º Batalhão de Bombeiros Militares,13ºBBM,N,Av. do Estado 4064,,Centro,75493,,88339059,SC,13ouvidoria@cbm.sc.gov.br,,,Daniel Souza Dutra,,A,,,,,f,t,t,t,t,f,1089,t,f,,f,f,f,t,494579,,,,,SC::OGE::CBM/SC::Sec.Ouv.CBMSC::13º Batalhão de Bombeiros Militares - 13ºBBM
578,Controladoria Interna da PM,CONIN-PM,N,Rua Visconde de Ouro Preto, 549,,Centro,76414,,88020040,SC,,,,,,A,,2022-03-17 00:00:00,,,t,t,t,t,t,f,2,t,f,,f,f,f,t,613363,30,30,1,,SC::OGE::Controladoria Interna da PM - CONIN-PM
579,Comissão de Promoções de Oficiais,CMDO G. CPO,N,,,,76414,,,SC,,,,,,A,,,,,f,t,t,t,t,f,87,t,f,,f,f,f,t,1,,,,,SC::OGE::SSP::PMSC::Comissão de Promoções de Oficiais - CMDO G. CPO
580,Centro de Comunicação Social PM,CCSPM-5,N,,,,76414,,,SC,,,,,,A,,,,,f,t,t,t,t,f,87,t,f,,f,f,f,t,1,,,,,SC::OGE::SSP::PMSC::Centro de Comunicação Social PM - CCSPM-5
581,Subcomandante Geral PM,SUBCMDO GERAL,N,,,,76414,,,SC,,,,,,A,,,,,f,t,t,t,t,f,87,t,f,,f,f,f,t,1,,,,,SC::OGE::SSP::PMSC::Subcomandante Geral PM - SUBCMDO GERAL
582,Estado Maior Geral PM,EMG CHEFE,N,,,,76414,,,SC,,,,,,A,,,,,f,t,t,t,t,f,87,t,f,,f,f,f,t,1,,,,,SC::OGE::SSP::PMSC::Estado Maior Geral PM - EMG CHEFE
583,Diretoria de Pessoal da Polícia Militar - Florianópolis,DP-PM,N,Rua Visconde de Ouro Preto, 549,,,76414,48 3229-6321        ,88020-04,SC,dperh@pm.sc.gov.br,,,Roberto Cardoso Feijó,Ouvidor,A,,,,,t,t,t,t,t,f,578,t,f,,f,f,f,t,128994,,,,,SC::OGE::CONIN-PM::Diretoria de Pessoal da Polícia Militar - Florianópolis - DP-PM
584,Centro de Seleção, Ingresso e Estudo de Pessoal - Florianópolis,CESIEP,N,Av. Mauro Ramos, 1264,2º andar,Centro,76414,48 3229-6793        ,88020302,SC,cesiepouvidoria@pm.sc.gov.br,,,José Evaldo Hoffmann Junior,Ouvidor,A,,,,,f,t,t,t,t,f,583,t,f,,f,f,f,t,128994,,,,,SC::OGE::CONIN-PM::DP-PM::Centro de Seleção, Ingresso e Estudo de Pessoal - Florianópolis - CESIEP
585,Diretoria de Apoio Logístico e Financeiro,DALF,N,Av. Rio Branco  nº1064,,Centro,76414,32296967            ,88015204,SC,dalfrhchefe@pm.sc.gov.br,,,Jeronimo Jorge da Silva,Ouvidor,A,,,,,f,t,t,t,t,f,578,t,f,,f,f,f,t,128744,,,,,SC::OGE::CONIN-PM::Diretoria de Apoio Logístico e Financeiro - DALF
586,Academia de Polícia Militar da Trindade,APMT,N,Av. Madre Benvenuta, 265,,Trindade,76414,48 3331-1988        ,88036500,SC,,,,,Ouvidor,A,,,,,f,t,t,t,t,f,578,t,f,,f,f,f,t,581990,,,,,SC::OGE::CONIN-PM::Academia de Polícia Militar da Trindade - APMT
587,Centro de Ensino da Polícia Militar,CEPM,N,,,,76414,,,SC,,,,,,A,,,,,f,t,t,t,t,f,586,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::APMT::Centro de Ensino da Polícia Militar - CEPM
588,Centro de Formação e Aperfeiçoamento de Praças,CFAP,N,,,,76414,,,SC,,,,,,A,,,,,f,t,t,t,t,f,586,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::APMT::Centro de Formação e Aperfeiçoamento de Praças - CFAP
589,Colégio Feliciano Nunes Pires,CFNP,N,,,,76414,,,SC,,,,,,I,,,,,f,t,t,t,t,f,586,t,f,,f,t,f,t,431796,,,,,SC::OGE::CONIN-PM::APMT::Colégio Feliciano Nunes Pires - CFNP
590,Diretoria de Saúde e Promoção Social da PM,DSPS,N,,,,76414,,,SC,,,,,,A,,,,,f,t,t,t,t,f,87,t,f,,f,f,f,t,1,,,,,SC::OGE::SSP::PMSC::Diretoria de Saúde e Promoção Social da PM - DSPS
591,Hospital da Polícia Militar,HPM,N,,,,76414,,,SC,,,,,,A,,,,,f,t,t,t,t,f,590,t,f,,f,f,f,t,1,,,,,SC::OGE::SSP::PMSC::DSPS::Hospital da Polícia Militar - HPM
592,Diretoria de Tecnologia de Sistemas de Informação,DTSI,N,,,,76414,,,SC,,,,,,A,,,,,f,t,t,t,t,f,87,t,f,,f,f,f,t,1,,,,,SC::OGE::SSP::PMSC::Diretoria de Tecnologia de Sistemas de Informação - DTSI
593,1ª Região de Polícia Militar Florianópolis,1RPM Fpolis,N,Rua Nereu Ramos, 354,,Centro,76414,48 33656660         ,88015010,SC,1rpmouvidoria@pm.sc.gov.br,,,Marcello Martinez Hipolito,Ouvidor,A,,,,,t,t,t,t,t,f,578,t,f,,f,f,f,t,169780,,,,,SC::OGE::CONIN-PM::1ª Região de Polícia Militar Florianópolis - 1RPM Fpolis
594,Companhia de Guarda - Florianópolis,CPGD,N,Rua Lauro Linhares, 208,,Trindade,76414,48 3222-7259        ,88036000,SC,cpgdcorregch@pm.sc.gov.br,,,Lázaro da Silva Zacchi,Ouvidor,A,,,,,f,t,t,t,t,f,593,t,f,,f,f,f,t,128713,,,,,SC::OGE::CONIN-PM::1RPM Fpolis::Companhia de Guarda - Florianópolis - CPGD
595,4º Batalhão de Polícia Militar,4BPM,N,Rua Pres. Nereu Ramos, 354,,Centro,76414,48 36656650         ,88015010,SC,4bpmouvidoria@pm.sc.gov.br,,,Tatiana de Campos Simões,Ouvidor,A,,,,,f,t,t,t,t,f,593,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::1RPM Fpolis::4º Batalhão de Polícia Militar - 4BPM
596,21º Batalhão de Polícia Militar - Florianópolis,21BPM,N,Av. Pontal de Jurerê, s/n,,Jurerê,76414,48 3665-4451        ,88053200,SC,21bcorregch@pm.sc.gov.br,,,Lucas Jacques da Silva,Ouvidor,A,,,,,f,t,t,t,t,f,593,t,f,,f,f,f,t,128713,,,,,SC::OGE::CONIN-PM::1RPM Fpolis::21º Batalhão de Polícia Militar - Florianópolis - 21BPM
597,22º Batalhão de Polícia Militar - Florianópolis - Continente,22BPM,N,R Luis Carlos Prestes, 364,,Monte Cristo,76414,48 3229-6975        ,88090250,SC,22bcorreg@pm.sc.gov.br,,,Felipe Augusto de Jesus,Ouvidor,A,,,,,f,t,t,t,t,f,593,t,f,,f,f,f,t,128713,,,,,SC::OGE::CONIN-PM::1RPM Fpolis::22º Batalhão de Polícia Militar - Florianópolis - Continente - 22BPM
598,2ª Região de Polícia Militar - Lages,2RPM LAGES,N,Rua Mato Grosso, 297,,São Cristóvão,76414,49 32217966         ,88509220,SC,2rpmouvidoria@pm.sc.gov.br,,,Cleber de Souza Borges,Ouvidor,A,,,,,f,t,t,t,t,f,578,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::2ª Região de Polícia Militar - Lages - 2RPM LAGES
600,3º Batalhão de Polícia Militar - Canoinhas,3BPM,N,Rua Duque de Caxias, 200,,Centro,75965,49 3627-4116        ,89460000,SC,3bpmouvidoria@pm.sc.gov.br,,,João Marcos Dabrowski de Araujo,Ouvidor,A,,,,,f,t,t,t,t,f,598,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::2RPM LAGES::3º Batalhão de Polícia Militar - Canoinhas - 3BPM
602,6ºBatalhão PM - 2 ª CIA PM Otacílio Costa,6B2C,N,,,,77704,,,SC,,,,,,A,,,,,f,t,t,t,t,f,598,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::2RPM LAGES::6ºBatalhão PM - 2 ª CIA PM Otacílio Costa - 6B2C
603,6ºBatalhão PM - 2ª CIA PM - 1º Pelotão - São Joaquim,6B2C1P,N,,,,78697,,,SC,,,,,,A,,,,,f,t,t,t,t,f,598,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::2RPM LAGES::6ºBatalhão PM - 2ª CIA PM - 1º Pelotão - São Joaquim - 6B2C1P
604,6ºBatalhão PM - 2ª CIA PM - 3º Pelotão - Corrêa Pinto,6B2C3P,N,,,,76163,,,SC,,,,,,A,,,,,f,t,t,t,t,f,598,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::2RPM LAGES::6ºBatalhão PM - 2ª CIA PM - 3º Pelotão - Corrêa Pinto - 6B2C3P
605,Guarnição Especial de Mafra,GEMF,N,,Av. Frederico Heise, 111,Centro,77348,47 3642-3333 (203)  ,89300000,SC,gemfaouvidoria@pm.sc.gov.br,,,Márcio Rosa Lopes,Ouvidor,A,,,,,f,t,t,t,t,f,598,t,f,,f,f,f,t,172351,,,,,SC::OGE::CONIN-PM::2RPM LAGES::Guarnição Especial de Mafra - GEMF
606,3ª Região de Polícia Militar - Balneário Camboriú,3RPM Baln Camb.,N,Rua Noruega, 669,,Bairro das Nações,75493,47 3261-5543        ,88338200,SC,3rpmouvidoria@pm.sc.gov.br,,,Ronaldo de Oliveira,Ouvidor,A,,,,,t,t,t,t,t,f,578,t,f,,f,f,f,t,170520,,,,,SC::OGE::CONIN-PM::3ª Região de Polícia Militar - Balneário Camboriú - 3RPM Baln Camb.
607,1º Batalhão de Polícia Militar - Itajaí,1BPM,N,Rua Felipe Schimidt, 257,,Centro,76970,47 3390-5947        ,88301041,SC,1bpmouvidoria@pm.sc.gov.br,,,Jonathan Cardoso Régis,Ouvidor,A,,,,,f,t,t,t,t,f,606,t,f,,f,f,f,t,128713,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::1º Batalhão de Polícia Militar - Itajaí - 1BPM
608,12º Batalhão de Polícia Militar - Balneário Camboriú,12BPM,N,Rua México, 1191,,Nações,75493,47 31693438         ,88338223,SC,12bpmouvidoria@pm.sc.gov.br,,,Dagoberto Fernandes Delaiti,Ouvidor,A,,,,,f,t,t,t,t,f,606,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::12º Batalhão de Polícia Militar - Balneário Camboriú - 12BPM
609,12ºBatalhão PM - 1ª CIA PM - Camboriú,12B1C,N,,,,75868,,,SC,,,,,,A,,,,,f,t,t,t,t,f,606,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::12ºBatalhão PM - 1ª CIA PM - Camboriú - 12B1C
610,12ºBatalhão PM - 3ª CIA PM - São João Batista,12B3C,N,,,,79006,,,SC,,,,,,A,,,,,f,t,t,t,t,f,606,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::12ºBatalhão PM - 3ª CIA PM - São João Batista - 12B3C
611,12ºBatalhão PM - 3ª CIA PM - 3º Pelotão - São João Batista,12B3C3P,N,,,,78654,,,SC,,,,,,A,,,,,f,t,t,t,t,f,606,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::12ºBatalhão PM - 3ª CIA PM - 3º Pelotão - São João Batista - 12B3C3P
612,12º Batalhão PM - 4ª CIA - Itapema,12B4C,N,,,,77003,,,SC,,,,,,I,,,,,f,t,t,t,t,f,606,t,f,,f,t,f,t,548897,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::12º Batalhão PM - 4ª CIA - Itapema - 12B4C
613,12º Batalhão PM - 4ª CIA - 4º Pelotão Bombinhas,12B4C4P,N,,,,75760,,,SC,,,,,,A,,,,,f,t,t,t,t,f,606,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::12º Batalhão PM - 4ª CIA - 4º Pelotão Bombinhas - 12B4C4P
614,25º Batalhão de Polícia Militar - Navegantes,25BPM,N,Rua Comandante Francisco Dias, 613,,Centro,77607,47 8828-8146        ,88375000,SC,25bouvidoria@pm.sc.gov.br,,,Fabrício Neves Murer,Ouvidor,A,,,,,f,t,t,t,t,f,606,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::25º Batalhão de Polícia Militar - Navegantes - 25BPM
615,25º Batalhão PM - 2ª CIA - Navegantes,25B2C,N,,,,75574,,,SC,,,,,,A,,,,,f,t,t,t,t,f,606,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::25º Batalhão PM - 2ª CIA - Navegantes - 25B2C
616,25ºBatalhão PM - 3ª CIA Penha,25B3C,N,Rua Maria Emilia da Costa,50,Armação,77887,47-33986159         ,,SC,25b3cp3@pm.sc.gov.br,,,,,A,,,,,f,t,t,t,t,f,614,t,f,,f,f,f,t,429099,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::25BPM::25ºBatalhão PM - 3ª CIA Penha - 25B3C
617,25º Batalhão PM - 3ª CIA - 3º Pelotão Balneário Piçarras,25B3C3P,N,,,,77887,,,SC,,,,,,A,,,,,f,t,t,t,t,f,606,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::3RPM Baln Camb.::25º Batalhão PM - 3ª CIA - 3º Pelotão Balneário Piçarras - 25B3C3P
618,4ª Região de Polícia Militar - Chapecó,4RPM Chapecó,N,Av. Getúlio Dorneles Vargas, 57n,,Centro,76066,49 3329-2880        ,89801000,SC,4rpmouvidoria@pm.sc.gov.br,,,Milton Antonio Barbosa,Ouvidor,A,,,,,t,t,t,t,t,f,578,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::4ª Região de Polícia Militar - Chapecó - 4RPM Chapecó
619,2º Batalhão de Polícia Militar - Chapecó,2BPM,N,Av. Getúlio Vargas, 1965n,,Passo dos Fortes,76066,49 3321-0120        ,89805186,SC,2bpmouvidoria@pm.sc.gov.br,,,Josias Daniel Peres Binder,Ouvidor,A,,,,,f,t,t,t,t,f,618,t,f,,f,f,f,t,128713,,,,,SC::OGE::CONIN-PM::4RPM Chapecó::2º Batalhão de Polícia Militar - Chapecó - 2BPM
620,2ºBatalhão PM - 4ª CIA - Xanxerê,2B4C,N,,,,79332,,,SC,,,,,,A,,,,,f,t,t,t,t,f,618,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::4RPM Chapecó::2ºBatalhão PM - 4ª CIA - Xanxerê - 2B4C
621,2º Batalhão PM - 4ª CIA - 3º Pelotão Abelardo Luz,2B4C3P,N,,,,79332,,,SC,,,,,,A,,,,,f,t,t,t,t,f,618,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::4RPM Chapecó::2º Batalhão PM - 4ª CIA - 3º Pelotão Abelardo Luz - 2B4C3P
622,2º Batalhão PM - 4ª CIA - 5º Pelotão Xaxim,2B4C5P,N,,,,79359,,,SC,,,,,,A,,,,,f,t,t,t,t,f,618,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::4RPM Chapecó::2º Batalhão PM - 4ª CIA - 5º Pelotão Xaxim - 2B4C5P
623,2º Batalhão PM - 5ª CIA São Lourenço do Oeste,2B5C,N,,,,78743,,,SC,,,,,,A,,,,,f,t,t,t,t,f,618,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::4RPM Chapecó::2º Batalhão PM - 5ª CIA São Lourenço do Oeste - 2B5C
624,20º Batalhão de Polícia Militar - Concórdia,20BPM Concórdia,N,Rua João Suzin Marini, 1030,,Salete,76112,49 34413731         ,89700000,SC,20bpmouvidoria@pm.sc.gov.br,,,Ricardo Alves da Silva,Ouvidor,A,,,,,f,t,t,t,t,f,618,t,f,,f,f,f,t,169780,,,,,SC::OGE::CONIN-PM::4RPM Chapecó::20º Batalhão de Polícia Militar - Concórdia - 20BPM Concórdia
625,20º Batalhão PM - 3ª CIA Seara,20B3C,N,,,,78883,,,SC,,,,,,A,,,,,f,t,t,t,t,f,618,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::4RPM Chapecó::20º Batalhão PM - 3ª CIA Seara - 20B3C
626,5ª Região de Polícia Militar - Joinville,5RPM Jvlle,N,Rua Ministro Calogeras, 605,,Anita Garibaldi,77127,47 3439-3525        ,89202008,SC,5rpmouvidoria@pm.sc.gov.br,,,Ricardo Ribeiro,Ouvidor,A,,,,,t,t,t,t,t,f,578,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::5ª Região de Polícia Militar - Joinville - 5RPM Jvlle
627,8º Batalhão de Polícia Militar - Joinville,8BPM,N,Rua Aquidaban, 75,,Glória,77127,47 3431-8752        ,89216295,SC,8bpmouvidoria@pm.sc.gov.br,,,Jacques H. M. Junior,Ouvidor,A,,,,,f,t,t,t,t,f,626,t,f,,f,f,f,t,170520,,,,,SC::OGE::CONIN-PM::5RPM Jvlle::8º Batalhão de Polícia Militar - Joinville - 8BPM
628,14º Batalhão de Polícia Militar - Jaraguá do Sul,14BPM,N,Rua Gustavo Hagedorn, 880,,Novo Brasília,77097,47 3276-9108        ,89252265,SC,14bouvidoria@pm.sc.gov.br,,,Antonio Benda da Rocha,Ouvidor,A,,,,,f,t,t,t,t,f,1004,t,f,,f,f,f,t,337945,,,,,SC::OGE::CONIN-PM::12RPM::14º Batalhão de Polícia Militar - Jaraguá do Sul - 14BPM
629,14º Batalhão PM - 2ª CIA - Guaramirim,14B2C,N,Rua 28 de Agosto, 2895,,Amizade,76600,,89270000,SC,,,,,,A,,,,,f,t,t,t,t,f,1004,t,f,,f,f,f,t,385515,,,,,SC::OGE::CONIN-PM::12RPM::14º Batalhão PM - 2ª CIA - Guaramirim - 14B2C
630,17º Batalhão de Polícia Militar - Joinville,17BPM,N,Rua Arlindo Pereira de Macedo, 439,,Itaum,77127,47 3454-8089        ,89210173,SC,17bouvidoria@pm.sc.gov.br,,,Rafael Marcon,Ouvidor,A,,,,,f,t,t,t,t,f,626,t,f,,f,f,f,t,385515,,,,,SC::OGE::CONIN-PM::5RPM Jvlle::17º Batalhão de Polícia Militar - Joinville - 17BPM
631,23º Batalhão de Polícia Militar - São Bento do Sul,23BPM,N,Av. dos Imigrantes, 955,,Progresso,78565,47 3633-4630        ,89281552,SC,23bouvidoria@pm.sc.gov.br,,,Edson José de Souza,Ouvidor,A,,,,,f,t,t,t,t,f,1004,t,f,,f,f,f,t,337945,,,,,SC::OGE::CONIN-PM::12RPM::23º Batalhão de Polícia Militar - São Bento do Sul - 23BPM
632,23ºBatalhão PM - 3ª CIA - 1º Pelotão Rio Negrinho,23B3C1P,N,,,,78352,,,SC,,,,,,A,,,,,f,t,t,t,t,f,1004,t,f,,f,f,f,t,337945,,,,,SC::OGE::CONIN-PM::12RPM::23ºBatalhão PM - 3ª CIA - 1º Pelotão Rio Negrinho - 23B3C1P
633,27º Batalhão de Polícia Militar - São Francisco do Sul,27BPM,N,Rua Barão do Rio Branco, 320,,Centro,78620,47 3431-1472        ,89240000,SC,27bpmouvidoria@pm.sc.gov.br,,,André Luiz Adams,Ouvidor,A,,,,,f,t,t,t,t,f,626,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::5RPM Jvlle::27º Batalhão de Polícia Militar - São Francisco do Sul - 27BPM
634,27ºBatalhão PM - 1ª CIA - 4º Pelotão - Itapoá,27B1C4P,N,,,,77020,,,SC,,,,,,A,,,,,f,t,t,t,t,f,626,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::5RPM Jvlle::27ºBatalhão PM - 1ª CIA - 4º Pelotão - Itapoá - 27B1C4P
635,27ºBatalhão PM - 2ª CIA - Araquari,27B2C,N,,,,75396,,,SC,,,,,,A,,,,,f,t,t,t,t,f,626,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::5RPM Jvlle::27ºBatalhão PM - 2ª CIA - Araquari - 27B2C
636,6ª Região de Polícia Militar - Criciúma,6RPM Cua,N,Rua Ver. Matias Ricardo Paz, S/N,,Jardim Maristela,76180,48 34317410         ,88815205,SC,6rpmouvidoria@pm.sc.gov.br,,,Darci Antonio Varela,Ouvidor,A,,,,,t,t,t,t,t,f,578,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::6ª Região de Polícia Militar - Criciúma - 6RPM Cua
637,9º Batalhão de Polícia Militar - Criciúma,9BPM,N,Rua Ver. Matias Ricardo Paz, S/N,,Jardim Maristela,76180,48 3431-7447        ,88815205,SC,9bpmouvidoria@pm.sc.gov.br,,,Daniel Comerlatto,Ouvidor,A,,,,,f,t,t,t,t,f,636,t,f,,f,f,f,t,151707,,,,,SC::OGE::CONIN-PM::6RPM Cua::9º Batalhão de Polícia Militar - Criciúma - 9BPM
638,9º Batalhão PM - 4ª CIA - 2º Pelotão - Forquilhinha,9B4C2P,N,,,,76422,,,SC,,,,,,A,,,,,f,t,t,t,t,f,636,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::6RPM Cua::9º Batalhão PM - 4ª CIA - 2º Pelotão - Forquilhinha - 9B4C2P
639,19º Batalhão de Polícia Militar - Araranguá,19BPM,N,Av. Engenheiro Mesquita, 586,,Centro,75400,48 3521-4155        ,88900000,SC,19bpmouvidoria@pm.sc.gov.br,,,Rogério Ferrigo,Ouvidor,A,,,,,f,t,t,t,t,f,636,t,f,,f,f,f,t,129586,,,,,SC::OGE::CONIN-PM::6RPM Cua::19º Batalhão de Polícia Militar - Araranguá - 19BPM
640,19º Batalhão PM - 1ª CIA - Araranguá,19B1C,N,,,,75400,,,SC,,,,,,A,,,,,f,t,t,t,t,f,636,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::6RPM Cua::19º Batalhão PM - 1ª CIA - Araranguá - 19B1C
641,19º Batalhão PM - 2ª CIA - Sombrio,19B2C,N,,,,78913,,,SC,,,,,,A,,,,,f,t,t,t,t,f,636,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::6RPM Cua::19º Batalhão PM - 2ª CIA - Sombrio - 19B2C
642,19º Batalhão PM - 3ª CIA - Turvo,19B3C,N,,,,79120,,,SC,,,,,,A,,,,,f,t,t,t,t,f,636,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::6RPM Cua::19º Batalhão PM - 3ª CIA - Turvo - 19B3C
643,Guarnição Especial de Içara,GEIC,N,Rodovia SC 445 - km 8,,Vila São José,76724,48 3403-1209        ,88820000,SC,geicouvidoria@pm.sc.gov.br,,,Maycon Prudêncio,Ouvidor,I,,,,,f,t,t,t,t,f,636,t,f,,f,t,f,t,548897,,,,,SC::OGE::CONIN-PM::6RPM Cua::Guarnição Especial de Içara - GEIC
644,Guarnição Especial 2ª CIA - Urussanga,GEIC2C,N,,,,76724,,,SC,,,,,,A,,,,,f,t,t,t,t,f,636,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::6RPM Cua::Guarnição Especial 2ª CIA - Urussanga - GEIC2C
645,Guarnição Especial 2ª CIA - 3º Pelotão Orleans,GEIC2C3P,N,,,,77690,,,SC,,,,,,A,,,,,f,t,t,t,t,f,636,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::6RPM Cua::Guarnição Especial 2ª CIA - 3º Pelotão Orleans - GEIC2C3P
646,7ª Região de Polícia Militar - Blumenau,7RPM Blum,N,Rua Braz Wanka, nº 238,,Vila Nova,76414,47 3378-8276        ,89035160,SC,7rpmouvidoria@pm.sc.gov.br,,,Orlando Tavares Miguel,Ouvidor,A,,,,,t,t,t,t,t,f,578,t,f,,f,f,f,t,170520,,,,,SC::OGE::CONIN-PM::7ª Região de Polícia Militar - Blumenau - 7RPM Blum
647,10º Batalhão de Polícia Militar - Blumenau,10BPM,N,Rua Almirante Tamandaré, 1501,,Vila Nova,75680,47 3221-7300        ,89035000,SC,10bpmcorregedor@pm.sc.gov.br,,,Ricardo José Melo Machado Junior,Ouvidor,A,,,,,f,t,t,t,t,f,646,t,f,,f,f,f,t,128713,,,,,SC::OGE::CONIN-PM::7RPM Blum::10º Batalhão de Polícia Militar - Blumenau - 10BPM
648,10º Batalhão PM - 2ª CIA - Timbó,10B2C,N,,,,79022,,,SC,,,,,,A,,,,,f,t,t,t,t,f,646,t,f,,f,f,f,t,123002,,,,,SC::OGE::CONIN-PM::7RPM Blum::10º Batalhão PM - 2ª CIA - Timbó - 10B2C
649,10º Batalhão PM - 2ª CIA - 1º Pelotão Pomerode,10B2C1P,N,,,,78034,,,SC,,,,,,A,,,,,f,t,t,t,t,f,646,t,f,,f,f,f,t,123002,,,,,SC::OGE::CONIN-PM::7RPM Blum::10º Batalhão PM - 2ª CIA - 1º Pelotão Pomerode - 10B2C1P
650,10ª Batalhão PM - 2ª CIA - 3º Pelotão Indaial,10B2C3P,N,,,,76775,,,SC,,,,,,I,,,,,f,t,t,t,t,f,646,t,f,,f,t,f,t,550803,,,,,SC::OGE::CONIN-PM::7RPM Blum::10ª Batalhão PM - 2ª CIA - 3º Pelotão Indaial - 10B2C3P
651,13º Batalhão de Polícia Militar - Rio do Sul,13BPM,N,Rua Tiradentes, 61,,Centro,78301,47 3531-7507        ,89160085,SC,13bpmouvidoria@pm.sc.gov.br,,,Alexandre Balduino,Ouvidor,A,,,,,f,t,t,t,t,f,646,t,f,,f,f,f,t,151041,,,,,SC::OGE::CONIN-PM::7RPM Blum::13º Batalhão de Polícia Militar - Rio do Sul - 13BPM
652,13º Batalhão PM - 2ª CIA - Ibirama,13B2C,N,,,,76716,,,SC,,,,,,A,,,,,f,t,t,t,t,f,646,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::7RPM Blum::13º Batalhão PM - 2ª CIA - Ibirama - 13B2C
653,13º Batalhão PM - 3ª CIA - Taió,13B3C,N,,,,78948,,,SC,,,,,,A,,,,,f,t,t,t,t,f,646,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::7RPM Blum::13º Batalhão PM - 3ª CIA - Taió - 13B3C
654,13º Batalhão PM - 4ª CIA Ituporanga,13B4C,N,,,,77054,,,SC,,,,,,A,,,,,f,t,t,t,t,f,646,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::7RPM Blum::13º Batalhão PM - 4ª CIA Ituporanga - 13B4C
655,18º Batalhão de Polícia Militar - Brusque,18BPM,N,Rua Dorval Luz, 90,,Santa Terezinha,75809,47 3350-1155        ,88352400,SC,18bcorreg@pm.sc.gov.br,,,Matheus Osvaldo Perfoll Teixeira,Ouvidor,A,,,,,f,t,t,t,t,f,646,t,f,,f,f,f,t,128928,,,,,SC::OGE::CONIN-PM::7RPM Blum::18º Batalhão de Polícia Militar - Brusque - 18BPM
656,18º Batalhão - 3ª CIA - Gaspar,18B3C,N,,,,76511,,,SC,,,,,,A,,,,,f,t,t,t,t,f,646,t,f,,f,f,f,t,1,,,,,SC::OGE::CONIN-PM::7RPM Blum::18º Batalhão - 3ª CIA - Gaspar - 18B3C
